fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
7.177274455409537,0.5859091485136512,0.20272807919111735,5.031848712235156,0.07859078812133241,34.59091485136512,122.22725544590463,0.9970772871284128,3.3986359604044414,0.48590914851365125,9.849993663498363,5.0,0.0
7.9,0.580244121107643,0.24228114085069324,1.970875436597227,0.07935437718298613,38.810605353124785,140.35437718298613,0.9963291245634027,3.237087543659723,0.529368684510416,9.641750873194454,5.0,0.0
11.145755166531886,0.4845755166531887,0.6115472177634013,3.271462638776572,0.11585189188736138,6.0,13.697170111021258,0.9973851230520991,3.101481081126386,0.7127453099919132,11.530282988897874,7.0,0.0
14.90028702063774,0.6271391190142747,0.6873374982969961,3.8614722260066756,0.09596319434983312,6.0,44.07648150671117,1.0029039675856546,3.044192131837227,0.68,11.603680565016688,6.730879623322208,0.0
7.819709791486295,0.6037243019119798,0.1821886355339086,1.9897823436147208,0.0685840385317462,9.299274478715736,31.0,0.9965880290208514,3.348101572979797,0.5981015729797969,9.659854895743146,5.0,0.0
6.817804018196183,0.7235608036392365,0.050548995450954426,2.895920868077678,0.05934273881724815,7.410979909019089,16.0,0.9943648949583067,3.4417804018196185,0.5847922100079003,11.952077899920997,5.589020090980911,0.0
8.398136298730606,0.643253129462271,0.12146731534731975,2.863198887976023,0.0878959666392807,16.93866481329337,40.0,0.9980956286497761,3.2961335186706626,0.554293463069464,9.493866481329338,5.0,0.0
7.569970876836171,0.6762536403954786,0.05950436847457437,2.185131054237231,0.05135276670056377,4.650145615819145,9.0,0.9962780174738983,3.386997087683617,0.5220116492655317,10.375218423728718,4.349854384180855,0.0
7.175619806228982,0.397809903114491,0.3,1.9780990311449103,0.08226859418686946,35.0,71.51239612457964,0.9969829338643603,3.44,0.5151239612457964,9.4,5.0,0.0
13.763470723324481,0.639086768083112,0.6944096686901601,5.0773969575066396,0.08884964367732721,6.655903313098399,42.3440966869016,1.0025440966869017,3.028708397571808,0.71279516565492,10.41291602428192,7.0,0.0
7.058458279218623,0.6030415078671909,0.20397628121874806,1.859644218281221,0.077,11.198814060937403,65.0,0.997020474375625,3.4902964847656492,0.5660830157343818,9.280118593906261,5.0,0.0
7.505496847844972,0.48315010507183426,0.24384779349148084,2.736997898563315,0.06936997898563316,4.0,14.684989492816575,0.9965173362355897,3.245200840574674,0.5247991594253261,10.363002101436685,5.684989492816575,0.0
7.577539755992511,0.5122460244007488,0.28042843921347926,2.3775397559925113,0.09010159023970046,8.0,38.0,0.9978203180479401,3.4947062684082373,0.6487698779962557,9.802142196067397,6.0,0.0
8.582438934878548,0.7934849457051077,0.47749782317230444,1.7207460703155504,0.39231762978833157,12.0,66.0691535677185,0.9961898909307232,3.0242037487014755,1.1305824664004542,9.2138307135437,4.930846432281498,0.0
9.73800100669146,0.40415017617100574,0.4251750377509298,1.9172501258364325,0.07255251132527893,5.172501258364327,13.0,0.9967883764471189,3.1620750880855026,0.7517250125836432,10.655251132527894,6.0,0.0
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7.0,0.0
7.152697249665698,0.6205394499331396,0.025269724966569793,2.341908251002906,0.08047302750334302,17.0,87.52697249665698,0.99745,3.506348624832849,0.5894605500668604,9.752697249665697,6.0,0.0
7.587005418023706,0.515122858487501,0.252636403546767,1.6043315273254313,0.2334877141512499,10.0,88.04331527325431,0.9967740108360474,3.118229901918319,0.7900374871515083,9.287005418023707,5.0,0.0
8.37059448037262,0.7439207359503172,0.12104623736231498,3.2098018398757926,0.08609141306128436,4.300660533747357,13.0,0.9982643724929401,3.338953762637685,0.5080396320248414,9.77059448037262,5.0,0.0
7.395009804151323,0.610582189515679,0.14950098041513235,3.3711023963099347,0.06370270697001822,14.669438997693709,28.66943899769371,0.9952135551198156,3.3339709694695534,0.6125570806457614,11.133056100230629,4.330561002306291,0.0
8.519210400612131,0.4555525892968077,0.11657898165123701,2.3276316360853953,0.10547104657494813,14.25526327217079,56.51052654434158,0.9958171050917438,3.2508421235473266,0.6459473889907422,11.129736944953711,6.0,0.0
6.693798469766067,0.39350387758128536,0.28525581637192804,1.9587596939532133,0.07693798469766067,21.0,50.17519387906427,0.9969769302035368,3.5112403060467865,0.5788682142327507,9.62372091814036,6.0,0.0
7.441273318078313,0.5669337665907626,0.22349067276867496,1.7195755606405625,0.07384668832953813,35.60848878718875,60.0,0.9953706623340924,3.170472018306025,0.4743871304341374,9.417453363843375,5.0,0.0
7.1196973107513175,0.6568379802523114,0.07947299670871857,2.1894599341743715,0.0650915724492569,41.407774424025746,88.02635016456408,0.9952517400112447,3.3876284851892335,0.514604747531539,10.28224629525512,5.513175082282036,0.0
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6.0,0.0
9.1118921680254,0.6779056470222259,0.21083774119110962,2.464323495923797,0.11584064132927138,9.559460840127006,103.440539159873,0.997292079852287,3.028594097554278,1.0119740637003343,9.979730420063502,5.559460840127005,0.0
6.946155618063611,0.38365389045159026,0.37971195929010754,2.3778861658056596,0.06853844381936389,21.682694522579514,48.31730547742049,0.9957205714744544,3.385672478903531,0.7701927949674929,10.960580688385173,6.0,0.0
6.170432332640293,0.49320606237005504,0.08383717089397431,1.7176080831600733,0.078,18.0,30.0,0.9942929252889812,3.445597979209982,0.5584884873180771,11.076743417879486,5.911959584199633,0.0
7.336557233032432,0.717814255655856,0.24,1.906092872172072,0.10580656601805408,17.81721383483784,102.18278616516216,0.9966573498947955,3.260609287217207,0.586953563913964,9.306092872172073,5.06092872172072,0.0
8.326838311032633,0.5258973878841386,0.2588034828211484,3.1059825858942576,0.08858973878841388,19.47008707052871,123.22393034357704,0.9979410261211585,3.3077606965642294,0.6169401741410574,9.430598258589425,5.0,0.0
9.716222551426384,0.6637063374490577,0.3462423484216333,4.6796723182288975,0.10506571851833924,10.817248834012563,64.4517465020377,1.001549180795572,3.325482534979623,0.6253799067210052,10.326899533605026,6.0,0.0
6.946663104065136,0.45042864777003283,0.1623331552032568,2.144763940534208,0.11144763940534208,9.319045074332239,37.0,0.9970902875464808,3.5036679135772024,0.7329517193263824,9.704286477700329,5.0,0.0
12.426037343244142,0.3415514063062066,0.702603734324414,2.4130186716220705,0.08378112029732422,8.168971873875869,27.584485936937934,0.9991506915621627,3.1418280311713107,0.7326037343244141,11.007757031531034,6.584485936937934,0.0
7.228778874875036,0.42448090536249844,0.18379773659375387,1.8,0.08052824142999959,26.908015089374974,51.0,0.9961762668590874,3.479881659831247,0.6473587928500021,10.528778874875037,5.091984910625026,0.0
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5.0,0.0
7.490869119745533,0.6272607359236599,0.2690869119745533,2.009130880254467,0.083,17.0,91.0,0.99616,3.2627392640763397,0.5781738239491065,9.8,6.0,0.0
11.668131039600947,0.4740655198004738,0.5378034405985785,2.1681310396009477,0.07535144950422744,5.0,15.0,0.999362620792019,3.1963737920798105,0.5064855049577257,9.518689603990524,5.318689603990523,0.0
5.973273179374874,0.24704840394186567,0.19011156559824866,2.348991017320307,0.05306004973123607,58.151435675890866,133.84856432410913,0.9940370090635079,3.33570139558033,0.449420837348198,9.541870388214214,5.0,0.0
13.08138597386706,0.3054315783152663,0.722994737948284,2.6328245682512814,0.08541456134556608,22.871403514039446,42.74280702807889,0.9984392543925493,3.037428070280789,0.6902877188768443,11.207105271059172,7.0,0.0
9.959080478380022,0.4618160956760043,0.49704597608099893,2.2869252989875135,0.07109683863847449,6.0,25.426149402024972,0.999032931076355,3.1455689641214986,0.5559080478380021,9.385229880404996,5.573850597975027,0.0
8.230450966549746,0.8639888330806749,0.2036541159859696,1.4669921264094425,0.08666992126409442,7.0,31.0,0.9947827057992985,3.119744309295919,0.4685262706339291,9.957368646830355,5.060901933099493,0.0
6.212372352557426,0.448196683569295,0.3801021179540589,2.4721622067457907,0.07696906911860643,6.0,14.030930881393566,0.9955701050729059,3.50783483830245,0.6865976030467077,10.990720735581931,5.969069118606434,0.0
7.628648460882299,0.5514144488382453,0.17860352536762444,1.9,0.08556937437647204,14.0,38.0,0.9979287832674263,3.41286484608823,0.6300089871029348,9.0,6.0,0.0
8.210682324127164,0.7594529510812873,0.2831788318134402,2.1361647094841048,0.10314800061229776,22.638352905158957,113.36164709484105,0.9972106564587024,3.173397651380925,0.5704117737102611,9.2,5.0,0.0
7.875225209540324,0.7443280813457659,0.08012011175483945,2.2623873952298377,0.09162387395229837,15.0,54.12537534923387,0.9970564189071552,3.2662687674616935,0.6399699720612901,9.875225209540325,4.874624650766127,0.0
6.802890216687766,0.5123916168742088,0.12818642646334458,2.3239161687420875,0.07025361277085972,13.253612770859709,25.746387229140293,0.9936560838312579,3.3873193614570147,0.6971748506226263,12.373193614570146,6.746387229140292,0.0
7.842086507352398,0.5636870238971402,0.1648381665440038,2.10737404779428,0.0786420865073524,16.0,86.0,0.997564838166544,3.408003563603044,0.614946055514668,9.57158269852952,5.642086507352399,0.0
7.934678059715489,0.7248926865718298,0.3209270671564809,2.737768283570426,0.08490043731124,5.0,14.72446343285915,0.9963827980896045,3.3259141492574638,0.6895021865562001,11.382660970142256,5.275536567140851,0.0
8.512053524735103,0.4813149299711021,0.39615056372471436,2.448356337536122,0.08295616900096325,27.010957749759186,71.49452112512041,0.9980928063433586,3.445602676236755,0.6243973237632449,10.34287746265653,5.0,0.0
8.124339061345335,0.7879101949372337,0.2032270325201321,2.551321877309331,0.060338648373993393,5.0,14.878304693273328,0.996963491407982,3.3639152346636663,0.5624339061345335,11.263491407981999,4.878304693273328,0.0
8.211906362394553,0.7579886314021752,0.05,2.0940468188027235,0.07735237455042179,5.588093637605447,18.411906362394554,0.9968598314287505,3.2941190636239455,0.551737791145035,9.423571908718365,4.588093637605447,0.0
9.9,0.4525883474235104,0.3379840819914119,2.236784463231347,0.09004081496242616,5.683922316156736,14.0,0.9975787456213098,3.314713785292539,0.6053409746376813,10.189646610305958,4.316077683843264,0.0
8.426968434528717,0.655236212143446,0.00746063130942567,1.811909469641385,0.07049212626188514,8.373031565471283,18.626968434528717,0.996931663371251,3.328651578273564,0.5449212626188513,9.813484217264358,6.373031565471283,0.0
8.465876417612815,0.49191605117695975,0.28958025588479885,1.9191605117695976,0.1050182669399046,19.041974411520115,137.34123582387184,0.9971233579529216,2.981733381777914,1.6817528352256321,9.82335795292161,5.808394882304023,0.0
10.2,0.67,0.39,1.9,0.054,6.0,17.0,0.9976,3.17,0.47,10.0,5.0,0.0
8.06987107245819,0.29210698814495434,0.32240330434364317,1.9887242687785063,0.06722551462442988,9.0,17.29574756259502,0.9939611083425646,3.2443067172610225,0.5843621343892531,12.00425243740498,6.0,0.0
7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,5.0,0.0
9.234515808253311,0.5226054882870464,0.2690316165066208,2.6,0.0805306820508693,10.327420958733448,26.0,0.9987274209587333,3.3432742095873342,0.7761936766986758,9.938063233013242,6.0,0.0
7.765848205294602,0.9827762307130717,0.12530692301452426,2.1164620513236505,0.09903683076174291,10.835379486763495,31.835379486763497,0.996125602666883,3.2332924102647302,0.4832924102647301,9.967075897352698,5.0,0.0
6.527531259659992,0.5401421928129956,0.05985780718700441,2.363765629829996,0.07371046812210053,19.0,40.36234370170004,0.9940022554511205,3.4144226516615035,0.6436945334234982,12.43694533423498,6.0,0.0
8.572101567529781,0.27255853388598994,0.3909308898099832,1.4,0.07181382203800335,8.209308898099833,23.20930889809983,0.997305810995855,3.251627644076007,0.7251170677719798,9.746516228669883,6.209308898099832,0.0
7.4,0.7,0.0,1.9,0.076,11.0,34.0,0.9978,3.51,0.56,9.4,5.0,0.0
7.712800963885883,0.5869582650054109,0.4863623615204129,2.074398072228234,0.29962981692488916,21.564004819429414,67.43599518057059,0.9965716091569159,3.125640048194294,0.9137640483207079,9.312800963885882,5.0,0.0
7.8782148396700435,0.7856429679340087,0.2581190106886638,3.5623802137732756,0.08980231817072842,34.0,86.62380213773275,0.9966637619786227,3.2102975267216594,0.4321785160329957,9.240595053443318,5.0,0.0
8.03827233981825,0.6444651063121292,0.15127574466060834,2.0896534951515475,0.07617930699030309,15.410346504848452,48.410346504848455,0.996593927780594,3.2656554407757525,0.6013108815515047,9.617930699030309,5.5896534951515475,0.0
7.359573877086845,0.6353368843576096,0.09326231284780744,2.4202130614565776,0.08289720547544281,15.932623128478074,33.0,0.9972265937943866,3.5705672379869307,0.6859573877086844,10.833688435760964,6.932623128478074,0.0
9.316845921366234,0.4612543808576631,0.38863806632259684,1.9010755281974006,0.08231540786337666,6.0,17.168459213662334,0.9968984942605237,3.2582078550436364,0.8306453169184405,11.002151056394801,6.168459213662334,0.0
8.398544859519303,0.4658138757420848,0.30354653106447876,2.9418612425791513,0.06511336723388031,9.822673446776061,28.17732655322394,0.9960027885207784,3.321133672338803,0.638081220419691,11.217732655322393,7.0,0.0
8.850764472444702,0.6387699709530463,0.024923552755529807,1.927692836395033,0.06049235527555298,5.0,10.0,0.9967252121588949,3.207692836395033,0.6133842981629801,10.787699709530465,6.0,0.0
7.477267098812817,0.623180129643845,0.26772670988128167,2.0227329011871835,0.083,17.0,91.0,0.99616,3.266819870356155,0.5754534197625634,9.8,6.0,0.0
7.600859347727839,0.4953153028406461,0.3217047903410912,2.0144698602273943,0.17779653756823605,5.0,16.0,0.9935857020093182,3.24978516306804,0.7045128276137861,12.328939720454787,6.714899534091313,0.0
8.568351412925466,0.6068351412925466,0.1668408941378342,4.0630670603375645,0.11042102235344585,33.0,74.26306706033756,0.9968809533193025,3.1573693293966243,0.5963182117243316,9.863182117243316,5.578977646554145,0.0
5.236522492772207,0.3413148097397995,0.003652249277220715,1.8116871976871063,0.05033600693350431,27.029217994217767,63.0,0.9916664709368455,3.6754712108962466,0.7869321106071346,13.94886851011891,6.0,0.0
7.568488140072121,0.672386857767289,0.4400938730907926,2.036037549236317,0.09664901181671609,10.081126477089512,91.27924901527366,0.9966603754923631,3.2511699606109463,0.5839624507636829,9.327924901527366,5.0,0.0
8.33467662770116,0.6748385369529805,0.1588710972852646,2.339516057063742,0.07797580285318709,24.185481711912256,94.79032114127483,0.9973658055304159,3.2692740855956126,0.560241971468129,9.69758028531871,5.604839429362581,0.0
6.867529222446477,0.5667529222446477,0.029372564796126932,2.1837646112232383,0.07341332796931685,27.774902591845077,43.38745129592254,0.9952636547094873,3.4045019481630985,0.6768628239806347,10.545019481630984,6.0,0.0
7.531739947456407,0.3918087936947688,0.28863479894912814,1.9136520105087187,0.07854608042034875,29.273040210174372,66.27304021017437,0.997078156783186,3.45,0.5749827884404094,9.486347989491282,5.863479894912813,0.0
7.069119772465038,0.6605916359440616,0.040144295795449994,1.9926406826048846,0.07845598862325193,14.308802275349615,35.0,0.9967985570420455,3.4360317497115425,0.5623520910139846,9.492640682604884,5.308802275349615,0.0
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5.0,0.0
7.126599769309266,0.35063990772370635,0.28531995386185316,1.9468004613814685,0.07960602076216608,31.0,68.53199538618532,0.9969160602076217,3.4420200692072203,0.5092597462401923,9.426599769309266,5.2659976930926575,0.0
9.800165739311762,0.7499834260688238,0.16670533917274433,4.8349354800136926,0.10134935480013693,32.00165739311761,75.33443826207841,0.9987367384870351,3.193244939033727,0.5799502782064716,9.732780868960797,5.332780868960795,0.0
9.880366950039862,0.3334442978588512,0.4434442978588512,2.1114809928628375,0.07134442978588512,9.442595035685812,23.442595035685812,0.9958710157089613,3.2477038014274324,0.7998335532117231,11.867221489294256,6.442595035685812,0.0
9.27386482317304,0.6805778000790212,0.15235204697825278,2.5070152942725907,0.10584043411191414,17.0,43.292984705727406,0.9979621734589599,3.3153507647136293,0.6498073999736595,10.72228317630015,6.0,0.0
7.992622251929813,0.53724049151657,0.23263654601559347,2.6073777480701867,0.10628824709512663,17.987703753216355,130.6379754241715,0.9970987703753216,3.0481012287914253,1.5177180473021357,9.698770375321637,5.0,0.0
12.669261383977776,0.490385890999074,0.5653825744014817,2.684630691988888,0.07219228218001851,7.0,23.80771781998148,1.0000469327715928,3.1130738616022224,0.6819228218001853,10.9,6.0,0.0
